,ID,Crop_Damage
51660,F00089959,0
51661,F00089975,0
51662,F00089977,0
51663,F00089984,0
51664,F00089988,0
51665,F00090009,0
51666,F00090012,0
51667,F00090020,0
51668,F00090040,1
51669,F00090043,1
51670,F00090047,1
51671,F00090059,0
51672,F00090067,0
51673,F00090071,0
51674,F00090084,0
51675,F00090090,0
51676,F00090093,0
51677,F00090101,1
51678,F00090108,1
51679,F00090110,0
51680,F00090123,1
51681,F00090124,0
51682,F00090125,0
51683,F00090127,0
51684,F00090151,0
51685,F00090154,0
51686,F00090170,0
51687,F00090180,1
51688,F00090184,0
51689,F00090188,0
51690,F00090195,1
51691,F00090205,1
51692,F00090206,0
51693,F00090211,0
51694,F00090221,0
51695,F00090223,0
51696,F00090225,0
51697,F00090254,0
51698,F00090258,0
51699,F00090264,0
51700,F00090268,0
51701,F00090269,0
51702,F00090270,0
51703,F00090272,0
51704,F00090275,0
51705,F00090277,1
51706,F00090281,1
51707,F00090292,0
51708,F00090298,0
51709,F00090301,0
51710,F00090306,0
51711,F00090308,0
51712,F00090310,0
51713,F00090316,0
51714,F00090339,0
51715,F00090345,0
51716,F00090350,0
51717,F00090353,0
51718,F00090364,0
51719,F00090403,0
51720,F00090421,0
51721,F00090422,1
51722,F00090423,0
51723,F00090446,0
51724,F00090450,0
51725,F00090460,0
51726,F00090483,0
51727,F00090484,0
51728,F00090485,0
51729,F00090530,1
51730,F00090535,1
51731,F00090538,0
51732,F00090542,0
51733,F00090546,0
51734,F00090565,1
51735,F00090577,0
51736,F00090587,0
51737,F00090589,0
51738,F00090590,0
51739,F00090601,0
51740,F00090605,0
51741,F00090618,0
51742,F00090621,0
51743,F00090624,1
51744,F00090630,0
51745,F00090657,0
51746,F00090663,0
51747,F00090685,0
51748,F00090690,0
51749,F00090699,0
51750,F00090704,0
51751,F00090722,0
51752,F00090762,0
51753,F00090769,0
51754,F00090772,0
51755,F00090798,0
51756,F00090811,0
51757,F00090814,0
51758,F00090823,0
51759,F00090829,0
51760,F00090833,0
51761,F00090846,0
51762,F00090855,0
51763,F00090860,0
51764,F00090866,0
51765,F00090867,0
51766,F00090871,0
51767,F00090873,0
51768,F00090876,0
51769,F00090883,0
51770,F00090887,0
51771,F00090898,0
51772,F00090901,0
51773,F00090928,0
51774,F00090945,0
51775,F00090948,0
51776,F00090963,0
51777,F00090967,0
51778,F00090972,0
51779,F00090984,0
51780,F00090988,0
51781,F00090990,0
51782,F00090991,0
51783,F00091006,0
51784,F00091010,0
51785,F00091028,0
51786,F00091056,0
51787,F00091059,0
51788,F00091062,0
51789,F00091065,0
51790,F00091066,0
51791,F00091067,0
51792,F00091087,0
51793,F00091090,0
51794,F00091093,0
51795,F00091098,0
51796,F00091101,0
51797,F00091113,0
51798,F00091114,0
51799,F00091116,0
51800,F00091135,0
51801,F00091157,0
51802,F00091167,0
51803,F00091176,0
51804,F00091181,0
51805,F00091189,0
51806,F00091200,0
51807,F00091203,0
51808,F00091205,0
51809,F00091209,0
51810,F00091217,0
51811,F00091230,0
51812,F00091245,0
51813,F00091252,0
51814,F00091261,0
51815,F00091266,0
51816,F00091271,0
51817,F00091278,0
51818,F00091301,0
51819,F00091312,0
51820,F00091321,1
51821,F00091347,0
51822,F00091354,0
51823,F00091359,0
51824,F00091369,0
51825,F00091383,0
51826,F00091389,0
51827,F00091398,0
51828,F00091399,1
51829,F00091404,0
51830,F00091417,0
51831,F00091418,0
51832,F00091420,0
51833,F00091421,0
51834,F00091423,0
51835,F00091437,0
51836,F00091439,0
51837,F00091456,0
51838,F00091462,0
51839,F00091463,0
51840,F00091473,0
51841,F00091478,0
51842,F00091479,0
51843,F00091480,0
51844,F00091485,0
51845,F00091493,0
51846,F00091507,0
51847,F00091509,0
51848,F00091511,0
51849,F00091515,0
51850,F00091559,0
51851,F00091560,0
51852,F00091574,0
51853,F00091577,0
51854,F00091586,0
51855,F00091594,0
51856,F00091598,0
51857,F00091600,0
51858,F00091605,0
51859,F00091612,0
51860,F00091614,0
51861,F00091615,0
51862,F00091618,0
51863,F00091624,0
51864,F00091633,0
51865,F00091650,0
51866,F00091655,1
51867,F00091656,0
51868,F00091657,0
51869,F00091671,0
51870,F00091686,0
51871,F00091710,0
51872,F00091715,0
51873,F00091718,0
51874,F00091729,0
51875,F00091741,0
51876,F00091746,0
51877,F00091747,0
51878,F00091752,0
51879,F00091767,0
51880,F00091775,0
51881,F00091784,0
51882,F00091786,0
51883,F00091797,0
51884,F00091802,0
51885,F00091825,0
51886,F00091831,0
51887,F00091838,0
51888,F00091847,0
51889,F00091856,0
51890,F00091868,0
51891,F00091875,0
51892,F00091892,0
51893,F00091904,0
51894,F00091906,0
51895,F00091920,0
51896,F00091922,0
51897,F00091930,0
51898,F00091939,0
51899,F00091951,0
51900,F00091953,0
51901,F00091959,0
51902,F00091962,0
51903,F00091986,0
51904,F00091988,0
51905,F00091998,0
51906,F00092000,0
51907,F00092002,0
51908,F00092005,0
51909,F00092015,0
51910,F00092016,0
51911,F00092021,0
51912,F00092028,0
51913,F00092048,0
51914,F00092059,0
51915,F00092060,0
51916,F00092075,0
51917,F00092088,0
51918,F00092098,0
51919,F00092106,0
51920,F00092117,0
51921,F00092118,0
51922,F00092123,0
51923,F00092129,0
51924,F00092148,0
51925,F00092161,0
51926,F00092162,0
51927,F00092165,0
51928,F00092169,0
51929,F00092175,0
51930,F00092177,1
51931,F00092182,0
51932,F00092185,0
51933,F00092192,0
51934,F00092209,0
51935,F00092214,0
51936,F00092215,0
51937,F00092221,0
51938,F00092230,0
51939,F00092279,0
51940,F00092280,0
51941,F00092282,0
51942,F00092284,0
51943,F00092293,0
51944,F00092295,0
51945,F00092298,0
51946,F00092299,0
51947,F00092302,0
51948,F00092317,1
51949,F00092320,1
51950,F00092330,0
51951,F00092332,0
51952,F00092334,0
51953,F00092336,0
51954,F00092343,0
51955,F00092346,0
51956,F00092347,0
51957,F00092348,0
51958,F00092355,0
51959,F00092361,0
51960,F00092362,0
51961,F00092368,0
51962,F00092376,0
51963,F00092390,0
51964,F00092400,0
51965,F00092401,0
51966,F00092420,0
51967,F00092425,0
51968,F00092431,0
51969,F00092441,0
51970,F00092453,0
51971,F00092454,0
51972,F00092455,0
51973,F00092468,0
51974,F00092471,0
51975,F00092483,0
51976,F00092490,0
51977,F00092496,0
51978,F00092499,0
51979,F00092511,0
51980,F00092514,0
51981,F00092518,0
51982,F00092538,0
51983,F00092553,0
51984,F00092560,0
51985,F00092563,0
51986,F00092567,0
51987,F00092568,0
51988,F00092578,0
51989,F00092581,1
51990,F00092585,0
51991,F00092605,0
51992,F00092607,0
51993,F00092623,0
51994,F00092625,0
51995,F00092630,0
51996,F00092637,0
51997,F00092656,0
51998,F00092677,0
51999,F00092681,0
52000,F00092683,0
52001,F00092688,0
52002,F00092700,0
52003,F00092713,0
52004,F00092720,0
52005,F00092723,0
52006,F00092737,0
52007,F00092745,0
52008,F00092756,0
52009,F00092766,0
52010,F00092778,0
52011,F00092789,0
52012,F00092801,0
52013,F00092812,0
52014,F00092814,0
52015,F00092834,0
52016,F00092842,0
52017,F00092856,0
52018,F00092862,0
52019,F00092865,0
52020,F00092873,0
52021,F00092886,0
52022,F00092887,0
52023,F00092898,0
52024,F00092905,0
52025,F00092915,0
52026,F00092933,0
52027,F00092934,0
52028,F00092942,0
52029,F00092953,0
52030,F00092954,0
52031,F00092958,0
52032,F00092971,0
52033,F00092984,0
52034,F00092995,0
52035,F00093036,0
52036,F00093040,0
52037,F00093044,0
52038,F00093049,0
52039,F00093063,0
52040,F00093065,0
52041,F00093090,0
52042,F00093093,0
52043,F00093099,0
52044,F00093104,0
52045,F00093113,0
52046,F00093119,0
52047,F00093125,0
52048,F00093128,0
52049,F00093131,0
52050,F00093132,0
52051,F00093133,0
52052,F00093147,0
52053,F00093157,1
52054,F00093161,1
52055,F00093169,1
52056,F00093175,0
52057,F00093178,0
52058,F00093186,0
52059,F00093189,0
52060,F00093194,0
52061,F00093200,0
52062,F00093215,0
52063,F00093217,0
52064,F00093224,0
52065,F00093225,0
52066,F00093226,0
52067,F00093229,0
52068,F00093230,0
52069,F00093234,0
52070,F00093236,0
52071,F00093239,0
52072,F00093255,0
52073,F00093258,0
52074,F00093261,0
52075,F00093270,1
52076,F00093272,0
52077,F00093279,0
52078,F00093283,0
52079,F00093327,0
52080,F00093347,0
52081,F00093358,0
52082,F00093374,0
52083,F00093376,0
52084,F00093385,0
52085,F00093393,0
52086,F00093396,0
52087,F00093398,0
52088,F00093399,0
52089,F00093400,0
52090,F00093408,0
52091,F00093420,0
52092,F00093429,0
52093,F00093440,0
52094,F00093444,0
52095,F00093469,1
52096,F00093473,0
52097,F00093478,0
52098,F00093491,0
52099,F00093495,0
52100,F00093499,0
52101,F00093503,0
52102,F00093512,0
52103,F00093515,0
52104,F00093527,0
52105,F00093544,0
52106,F00093567,0
52107,F00093569,0
52108,F00093574,0
52109,F00093595,0
52110,F00093606,0
52111,F00093614,0
52112,F00093632,0
52113,F00093638,0
52114,F00093643,0
52115,F00093644,0
52116,F00093649,0
52117,F00093664,0
52118,F00093671,0
52119,F00093672,0
52120,F00093675,0
52121,F00093676,0
52122,F00093680,0
52123,F00093681,0
52124,F00093699,0
52125,F00093707,0
52126,F00093720,0
52127,F00093727,0
52128,F00093737,0
52129,F00093751,0
52130,F00093752,0
52131,F00093760,0
52132,F00093767,0
52133,F00093772,0
52134,F00093775,0
52135,F00093785,0
52136,F00093788,0
52137,F00093795,0
52138,F00093800,0
52139,F00093825,0
52140,F00093829,0
52141,F00093838,0
52142,F00093845,0
52143,F00093859,0
52144,F00093880,1
52145,F00093889,1
52146,F00093904,0
52147,F00093911,0
52148,F00093940,0
52149,F00093941,0
52150,F00093944,0
52151,F00093958,0
52152,F00093960,0
52153,F00093986,0
52154,F00093997,0
52155,F00094006,0
52156,F00094011,0
52157,F00094023,0
52158,F00094041,0
52159,F00094060,0
52160,F00094069,0
52161,F00094074,0
52162,F00094081,0
52163,F00094086,0
52164,F00094088,0
52165,F00094092,0
52166,F00094105,0
52167,F00094111,0
52168,F00094125,0
52169,F00094144,0
52170,F00094154,0
52171,F00094161,0
52172,F00094168,0
52173,F00094187,0
52174,F00094188,0
52175,F00094201,0
52176,F00094208,0
52177,F00094218,0
52178,F00094221,0
52179,F00094229,0
52180,F00094239,1
52181,F00094244,0
52182,F00094255,0
52183,F00094279,0
52184,F00094302,0
52185,F00094310,0
52186,F00094338,0
52187,F00094340,0
52188,F00094342,0
52189,F00094351,0
52190,F00094364,0
52191,F00094369,0
52192,F00094370,0
52193,F00094384,0
52194,F00094391,0
52195,F00094395,0
52196,F00094407,0
52197,F00094411,1
52198,F00094417,0
52199,F00094420,0
52200,F00094430,0
52201,F00094438,0
52202,F00094450,0
52203,F00094454,0
52204,F00094478,0
52205,F00094486,0
52206,F00094496,0
52207,F00094507,0
52208,F00094509,0
52209,F00094517,0
52210,F00094525,0
52211,F00094542,0
52212,F00094544,0
52213,F00094549,0
52214,F00094557,0
52215,F00094560,0
52216,F00094570,0
52217,F00094580,0
52218,F00094582,0
52219,F00094588,0
52220,F00094593,0
52221,F00094601,0
52222,F00094609,0
52223,F00094616,0
52224,F00094622,0
52225,F00094649,0
52226,F00094677,0
52227,F00094687,0
52228,F00094696,0
52229,F00094698,0
52230,F00094700,0
52231,F00094711,1
52232,F00094723,1
52233,F00094726,1
52234,F00094734,0
52235,F00094740,0
52236,F00094741,0
52237,F00094761,0
52238,F00094768,0
52239,F00094804,0
52240,F00094815,0
52241,F00094817,0
52242,F00094819,1
52243,F00094829,0
52244,F00094835,0
52245,F00094839,0
52246,F00094856,0
52247,F00094867,0
52248,F00094874,0
52249,F00094876,0
52250,F00094883,0
52251,F00094886,0
52252,F00094890,0
52253,F00094915,1
52254,F00094924,0
52255,F00094926,0
52256,F00094931,0
52257,F00094941,0
52258,F00094942,0
52259,F00094954,0
52260,F00094961,1
52261,F00094963,1
52262,F00094965,0
52263,F00094974,1
52264,F00094996,0
52265,F00094998,0
52266,F00095008,0
52267,F00095025,0
52268,F00095032,0
52269,F00095038,0
52270,F00095056,0
52271,F00095067,0
52272,F00095069,0
52273,F00095085,1
52274,F00095087,1
52275,F00095089,1
52276,F00095100,0
52277,F00095102,0
52278,F00095103,0
52279,F00095112,0
52280,F00095124,0
52281,F00095130,0
52282,F00095132,0
52283,F00095134,1
52284,F00095141,0
52285,F00095142,0
52286,F00095149,0
52287,F00095153,0
52288,F00095161,0
52289,F00095163,0
52290,F00095166,0
52291,F00095170,1
52292,F00095183,0
52293,F00095186,0
52294,F00095188,0
52295,F00095193,0
52296,F00095199,1
52297,F00095203,0
52298,F00095245,0
52299,F00095247,0
52300,F00095256,0
52301,F00095267,0
52302,F00095272,0
52303,F00095276,0
52304,F00095280,0
52305,F00095287,0
52306,F00095289,0
52307,F00095300,0
52308,F00095304,0
52309,F00095305,0
52310,F00095313,0
52311,F00095318,0
52312,F00095319,0
52313,F00095334,0
52314,F00095342,0
52315,F00095361,0
52316,F00095364,0
52317,F00095376,0
52318,F00095382,0
52319,F00095387,0
52320,F00095396,0
52321,F00095399,0
52322,F00095407,0
52323,F00095414,0
52324,F00095424,0
52325,F00095432,0
52326,F00095433,0
52327,F00095465,0
52328,F00095471,0
52329,F00095477,0
52330,F00095478,0
52331,F00095494,0
52332,F00095500,0
52333,F00095502,0
52334,F00095507,0
52335,F00095516,0
52336,F00095525,0
52337,F00095527,0
52338,F00095539,0
52339,F00095541,0
52340,F00095557,0
52341,F00095574,0
52342,F00095586,0
52343,F00095595,0
52344,F00095596,0
52345,F00095607,0
52346,F00095610,0
52347,F00095614,0
52348,F00095617,0
52349,F00095622,0
52350,F00095624,0
52351,F00095628,0
52352,F00095633,0
52353,F00095662,0
52354,F00095668,0
52355,F00095669,0
52356,F00095670,0
52357,F00095678,0
52358,F00095680,0
52359,F00095683,0
52360,F00095692,0
52361,F00095695,0
52362,F00095696,0
52363,F00095700,0
52364,F00095703,0
52365,F00095708,0
52366,F00095712,0
52367,F00095724,0
52368,F00095740,0
52369,F00095744,0
52370,F00095749,1
52371,F00095762,0
52372,F00095770,0
52373,F00095771,0
52374,F00095784,0
52375,F00095793,0
52376,F00095814,0
52377,F00095817,0
52378,F00095819,0
52379,F00095824,0
52380,F00095827,0
52381,F00095832,0
52382,F00095848,0
52383,F00095850,0
52384,F00095859,0
52385,F00095863,0
52386,F00095865,0
52387,F00095870,0
52388,F00095909,0
52389,F00095937,0
52390,F00095941,0
52391,F00095955,0
52392,F00095972,0
52393,F00095974,0
52394,F00095976,0
52395,F00095980,0
52396,F00096004,0
52397,F00096020,0
52398,F00096028,0
52399,F00096039,0
52400,F00096046,0
52401,F00096048,0
52402,F00096052,0
52403,F00096054,0
52404,F00096066,0
52405,F00096093,0
52406,F00096102,0
52407,F00096112,0
52408,F00096120,0
52409,F00096124,0
52410,F00096134,0
52411,F00096140,0
52412,F00096148,0
52413,F00096169,0
52414,F00096170,0
52415,F00096174,0
52416,F00096192,0
52417,F00096209,0
52418,F00096210,0
52419,F00096230,0
52420,F00096234,0
52421,F00096249,0
52422,F00096252,0
52423,F00096255,0
52424,F00096261,0
52425,F00096271,0
52426,F00096285,0
52427,F00096304,0
52428,F00096310,0
52429,F00096316,0
52430,F00096319,0
52431,F00096328,0
52432,F00096347,0
52433,F00096353,0
52434,F00096354,0
52435,F00096377,0
52436,F00096385,0
52437,F00096387,0
52438,F00096391,1
52439,F00096395,0
52440,F00096404,0
52441,F00096405,0
52442,F00096411,0
52443,F00096440,0
52444,F00096443,0
52445,F00096444,0
52446,F00096454,0
52447,F00096467,0
52448,F00096484,0
52449,F00096502,0
52450,F00096514,0
52451,F00096516,0
52452,F00096542,0
52453,F00096548,0
52454,F00096558,0
52455,F00096561,0
52456,F00096569,0
52457,F00096572,0
52458,F00096585,0
52459,F00096591,0
52460,F00096592,0
52461,F00096618,0
52462,F00096624,0
52463,F00096626,0
52464,F00096629,0
52465,F00096631,1
52466,F00096643,0
52467,F00096644,0
52468,F00096650,0
52469,F00096656,0
52470,F00096657,0
52471,F00096671,0
52472,F00096674,0
52473,F00096678,0
52474,F00096686,0
52475,F00096689,0
52476,F00096690,0
52477,F00096707,0
52478,F00096723,0
52479,F00096729,0
52480,F00096739,0
52481,F00096740,0
52482,F00096742,0
52483,F00096747,0
52484,F00096763,0
52485,F00096766,0
52486,F00096779,0
52487,F00096786,0
52488,F00096789,0
52489,F00096797,0
52490,F00096801,0
52491,F00096802,0
52492,F00096811,0
52493,F00096817,0
52494,F00096825,0
52495,F00096884,0
52496,F00096908,0
52497,F00096919,0
52498,F00096922,0
52499,F00096927,0
52500,F00096932,0
52501,F00096947,0
52502,F00096955,0
52503,F00096958,0
52504,F00096972,0
52505,F00096979,0
52506,F00096982,0
52507,F00096986,1
52508,F00096990,0
52509,F00096999,0
52510,F00097000,0
52511,F00097003,0
52512,F00097005,0
52513,F00097014,0
52514,F00097025,0
52515,F00097028,0
52516,F00097034,0
52517,F00097075,0
52518,F00097124,0
52519,F00097139,0
52520,F00097151,0
52521,F00097152,0
52522,F00097153,0
52523,F00097155,0
52524,F00097163,0
52525,F00097164,0
52526,F00097170,0
52527,F00097183,0
52528,F00097188,0
52529,F00097191,0
52530,F00097230,0
52531,F00097238,0
52532,F00097248,0
52533,F00097272,0
52534,F00097283,1
52535,F00097288,0
52536,F00097301,0
52537,F00097316,0
52538,F00097320,0
52539,F00097325,0
52540,F00097347,0
52541,F00097359,0
52542,F00097363,1
52543,F00097367,0
52544,F00097379,0
52545,F00097390,0
52546,F00097403,0
52547,F00097404,0
52548,F00097415,0
52549,F00097420,0
52550,F00097426,0
52551,F00097452,0
52552,F00097465,0
52553,F00097467,0
52554,F00097476,0
52555,F00097479,1
52556,F00097484,0
52557,F00097490,0
52558,F00097495,0
52559,F00097496,0
52560,F00097497,0
52561,F00097507,0
52562,F00097512,0
52563,F00097513,0
52564,F00097530,1
52565,F00097532,0
52566,F00097546,0
52567,F00097549,0
52568,F00097563,0
52569,F00097566,0
52570,F00097571,0
52571,F00097576,1
52572,F00097580,1
52573,F00097581,1
52574,F00097598,1
52575,F00097611,1
52576,F00097619,1
52577,F00097623,1
52578,F00097642,1
52579,F00097643,1
52580,F00097659,1
52581,F00097681,1
52582,F00097682,1
52583,F00097695,1
52584,F00097701,1
52585,F00097708,0
52586,F00097721,0
52587,F00097741,0
52588,F00097762,0
52589,F00097765,0
52590,F00097795,0
52591,F00097810,0
52592,F00097812,0
52593,F00097838,0
52594,F00097849,0
52595,F00097858,0
52596,F00097866,0
52597,F00097870,0
52598,F00097890,0
52599,F00097894,0
52600,F00097927,0
52601,F00097935,0
52602,F00097937,0
52603,F00097939,0
52604,F00097944,0
52605,F00097948,0
52606,F00097952,0
52607,F00097955,0
52608,F00097963,0
52609,F00097967,1
52610,F00097971,0
52611,F00097979,1
52612,F00097989,0
52613,F00097992,0
52614,F00097993,0
52615,F00097994,0
52616,F00097997,0
52617,F00098000,0
52618,F00098001,0
52619,F00098004,0
52620,F00098017,0
52621,F00098021,0
52622,F00098023,0
52623,F00098029,0
52624,F00098031,0
52625,F00098037,1
52626,F00098039,0
52627,F00098048,0
52628,F00098049,1
52629,F00098064,0
52630,F00098076,0
52631,F00098078,0
52632,F00098086,0
52633,F00098110,0
52634,F00098115,1
52635,F00098123,0
52636,F00098139,0
52637,F00098141,0
52638,F00098153,0
52639,F00098155,0
52640,F00098174,0
52641,F00098175,0
52642,F00098178,0
52643,F00098206,0
52644,F00098228,0
52645,F00098240,0
52646,F00098242,0
52647,F00098263,0
52648,F00098281,1
52649,F00098282,1
52650,F00098286,0
52651,F00098300,0
52652,F00098303,0
52653,F00098309,1
52654,F00098319,0
52655,F00098323,0
52656,F00098328,0
52657,F00098336,1
52658,F00098361,0
52659,F00098382,1
52660,F00098391,1
52661,F00098398,0
52662,F00098399,0
52663,F00098407,0
52664,F00098408,1
52665,F00098413,1
52666,F00098420,0
52667,F00098430,0
52668,F00098432,0
52669,F00098442,0
52670,F00098456,0
52671,F00098462,0
52672,F00098464,0
52673,F00098467,0
52674,F00098472,1
52675,F00098474,0
52676,F00098476,0
52677,F00098480,0
52678,F00098488,0
52679,F00098531,1
52680,F00098555,0
52681,F00098559,1
52682,F00098567,0
52683,F00098575,0
52684,F00098593,0
52685,F00098624,0
52686,F00098636,0
52687,F00098646,0
52688,F00098647,0
52689,F00098654,0
52690,F00098664,0
52691,F00098679,0
52692,F00098699,1
52693,F00098719,0
52694,F00098733,0
52695,F00098736,0
52696,F00098744,0
52697,F00098767,1
52698,F00098774,0
52699,F00098783,0
52700,F00098784,0
52701,F00098788,0
52702,F00098791,0
52703,F00098798,0
52704,F00098803,1
52705,F00098807,0
52706,F00098810,0
52707,F00098820,0
52708,F00098821,0
52709,F00098825,0
52710,F00098845,1
52711,F00098854,1
52712,F00098870,0
52713,F00098878,0
52714,F00098892,0
52715,F00098901,1
52716,F00098909,1
52717,F00098917,0
52718,F00098918,0
52719,F00098929,0
52720,F00098944,0
52721,F00098953,1
52722,F00098954,1
52723,F00098964,0
52724,F00098977,0
52725,F00098978,0
52726,F00098994,0
52727,F00098998,0
52728,F00099011,0
52729,F00099017,0
52730,F00099020,0
52731,F00099026,0
52732,F00099037,0
52733,F00099041,0
52734,F00099043,1
52735,F00099044,0
52736,F00099050,0
52737,F00099051,0
52738,F00099057,0
52739,F00099059,0
52740,F00099068,0
52741,F00099069,1
52742,F00099073,0
52743,F00099074,0
52744,F00099088,0
52745,F00099090,0
52746,F00099093,0
52747,F00099119,0
52748,F00099138,0
52749,F00099141,0
52750,F00099146,1
52751,F00099150,0
52752,F00099174,0
52753,F00099186,0
52754,F00099188,0
52755,F00099197,0
52756,F00099218,0
52757,F00099221,0
52758,F00099229,0
52759,F00099233,0
52760,F00099246,0
52761,F00099249,0
52762,F00099254,0
52763,F00099257,1
52764,F00099267,0
52765,F00099268,0
52766,F00099275,0
52767,F00099279,0
52768,F00099307,0
52769,F00099309,0
52770,F00099311,0
52771,F00099314,0
52772,F00099315,1
52773,F00099321,1
52774,F00099328,0
52775,F00099334,1
52776,F00099352,0
52777,F00099360,0
52778,F00099362,0
52779,F00099365,0
52780,F00099370,0
52781,F00099375,1
52782,F00099378,0
52783,F00099407,0
52784,F00099410,1
52785,F00099414,0
52786,F00099424,0
52787,F00099432,1
52788,F00099438,0
52789,F00099449,1
52790,F00099455,0
52791,F00099460,1
52792,F00099469,1
52793,F00099476,0
52794,F00099477,0
52795,F00099484,0
52796,F00099492,0
52797,F00099496,0
52798,F00099507,0
52799,F00099512,0
52800,F00099519,0
52801,F00099534,0
52802,F00099536,0
52803,F00099538,0
52804,F00099546,0
52805,F00099549,0
52806,F00099567,0
52807,F00099588,0
52808,F00099589,0
52809,F00099595,1
52810,F00099602,0
52811,F00099609,0
52812,F00099614,1
52813,F00099621,0
52814,F00099628,0
52815,F00099630,1
52816,F00099659,0
52817,F00099661,1
52818,F00099663,1
52819,F00099664,0
52820,F00099671,0
52821,F00099672,0
52822,F00099686,0
52823,F00099699,0
52824,F00099705,0
52825,F00099708,0
52826,F00099711,0
52827,F00099714,0
52828,F00099715,0
52829,F00099728,0
52830,F00099737,0
52831,F00099753,0
52832,F00099767,0
52833,F00099800,0
52834,F00099803,0
52835,F00099811,0
52836,F00099812,0
52837,F00099823,0
52838,F00099824,0
52839,F00099827,0
52840,F00099832,0
52841,F00099838,0
52842,F00099842,0
52843,F00099850,0
52844,F00099859,0
52845,F00099864,0
52846,F00099871,0
52847,F00099881,0
52848,F00099898,0
52849,F00099900,0
52850,F00099901,0
52851,F00099908,0
52852,F00099914,0
52853,F00099916,0
52854,F00099926,0
52855,F00099972,0
52856,F00099974,0
52857,F00099977,0
52858,F00099981,0
52859,F00099982,0
52860,F00099992,0
52861,F00100005,0
52862,F00100008,0
52863,F00100009,0
52864,F00100013,0
52865,F00100015,0
52866,F00100028,0
52867,F00100031,0
52868,F00100045,0
52869,F00100055,0
52870,F00100057,0
52871,F00100063,0
52872,F00100086,0
52873,F00100092,0
52874,F00100093,0
52875,F00100111,0
52876,F00100112,0
52877,F00100115,0
52878,F00100125,0
52879,F00100135,0
52880,F00100145,0
52881,F00100152,0
52882,F00100172,0
52883,F00100178,0
52884,F00100192,0
52885,F00100195,0
52886,F00100201,0
52887,F00100222,0
52888,F00100273,0
52889,F00100281,1
52890,F00100285,0
52891,F00100288,0
52892,F00100294,0
52893,F00100297,0
52894,F00100309,0
52895,F00100322,0
52896,F00100332,0
52897,F00100338,0
52898,F00100341,0
52899,F00100372,0
52900,F00100375,0
52901,F00100395,1
52902,F00100402,0
52903,F00100404,0
52904,F00100406,0
52905,F00100409,1
52906,F00100413,1
52907,F00100426,0
52908,F00100470,0
52909,F00100474,0
52910,F00100494,0
52911,F00100507,0
52912,F00100509,0
52913,F00100517,0
52914,F00100520,0
52915,F00100526,1
52916,F00100528,0
52917,F00100536,0
52918,F00100547,0
52919,F00100555,1
52920,F00100560,0
52921,F00100589,0
52922,F00100591,1
52923,F00100594,0
52924,F00100599,1
52925,F00100611,0
52926,F00100620,0
52927,F00100622,0
52928,F00100629,0
52929,F00100631,1
52930,F00100638,0
52931,F00100640,0
52932,F00100643,1
52933,F00100647,0
52934,F00100655,0
52935,F00100657,0
52936,F00100661,0
52937,F00100662,0
52938,F00100666,0
52939,F00100687,0
52940,F00100693,0
52941,F00100694,1
52942,F00100701,1
52943,F00100718,0
52944,F00100727,0
52945,F00100731,0
52946,F00100744,0
52947,F00100749,1
52948,F00100757,1
52949,F00100769,0
52950,F00100793,0
52951,F00100794,1
52952,F00100795,1
52953,F00100796,0
52954,F00100801,0
52955,F00100815,0
52956,F00100822,0
52957,F00100826,0
52958,F00100827,0
52959,F00100852,0
52960,F00100855,0
52961,F00100858,0
52962,F00100873,0
52963,F00100890,0
52964,F00100893,0
52965,F00100913,0
52966,F00100916,0
52967,F00100922,1
52968,F00100923,0
52969,F00100928,0
52970,F00100930,0
52971,F00100931,0
52972,F00100937,0
52973,F00100938,1
52974,F00100941,0
52975,F00100949,0
52976,F00100960,0
52977,F00100963,0
52978,F00100977,0
52979,F00100979,0
52980,F00100984,0
52981,F00100991,0
52982,F00100998,1
52983,F00101010,1
52984,F00101018,0
52985,F00101022,0
52986,F00101025,1
52987,F00101026,1
52988,F00101028,0
52989,F00101032,0
52990,F00101034,0
52991,F00101055,1
52992,F00101059,0
52993,F00101076,0
52994,F00101110,0
52995,F00101113,0
52996,F00101117,0
52997,F00101126,0
52998,F00101142,0
52999,F00101159,0
53000,F00101176,1
53001,F00101187,0
53002,F00101201,1
53003,F00101213,0
53004,F00101223,0
53005,F00101235,0
53006,F00101253,0
53007,F00101260,0
53008,F00101261,0
53009,F00101268,0
53010,F00101278,0
53011,F00101291,0
53012,F00101294,0
53013,F00101298,1
53014,F00101315,0
53015,F00101325,1
53016,F00101336,0
53017,F00101339,0
53018,F00101350,0
53019,F00101382,0
53020,F00101386,1
53021,F00101387,1
53022,F00101389,0
53023,F00101396,0
53024,F00101412,0
53025,F00101416,0
53026,F00101420,0
53027,F00101439,0
53028,F00101440,1
53029,F00101447,0
53030,F00101456,0
53031,F00101457,0
53032,F00101481,0
53033,F00101487,0
53034,F00101489,0
53035,F00101493,0
53036,F00101494,0
53037,F00101507,0
53038,F00101513,0
53039,F00101517,0
53040,F00101523,0
53041,F00101525,0
53042,F00101531,0
53043,F00101535,0
53044,F00101556,0
53045,F00101609,0
53046,F00101617,0
53047,F00101624,0
53048,F00101629,0
53049,F00101644,0
53050,F00101669,0
53051,F00101670,0
53052,F00101679,0
53053,F00101680,0
53054,F00101717,0
53055,F00101724,0
53056,F00101728,0
53057,F00101732,0
